Invoice_ID,Customer_ID,Product_Name,Quantity,Transaction_Date
INV15361,9699,Bò bít tết,1,2013-06-18
INV15362,9699,Vang hồng,3,2013-05-08
INV15362,9699,Bò bít tết,1,2013-05-08
INV15363,9699,Vang hồng,2,2013-02-04
INV15363,9699,Bò bít tết,2,2013-02-04
INV15364,9699,Champagne,1,2013-11-06
INV15365,9699,Vang trắng Chablis,1,2013-09-17
INV15365,9699,Bò bít tết,2,2013-09-17
INV15366,9699,Champagne,3,2013-08-15
INV15366,9699,Bò bít tết,2,2013-08-15
INV15368,9699,Vang trắng Chablis,1,2013-03-12
INV15368,9699,Bò bít tết,2,2013-03-12
INV15370,9699,Bò bít tết,2,2013-10-16
INV15371,9699,Champagne,1,2013-05-15
INV15371,9699,Bò bít tết,2,2013-05-15
INV15372,9699,Vang hồng,2,2013-06-13
INV15372,9699,Bò bít tết,1,2013-06-13
INV15373,9699,Thịt lợn Iberico,1,2013-10-02
INV15376,9699,Vang trắng Chablis,3,2013-09-21
INV15376,9699,Bò bít tết,2,2013-09-21
INV15377,9699,Cá hồi Na Uy,2,2013-10-30
INV15378,9699,Vang hồng,1,2013-02-14
INV15378,9699,Bò bít tết,1,2013-02-14
INV15379,10664,Vang hồng,1,2013-06-17
INV15379,10664,Bò bít tết,2,2013-06-17
INV15380,10664,Vang trắng Chablis,1,2013-08-13
INV15381,10664,Vang đỏ Bordeaux,1,2013-12-31
INV15381,10664,Bò bít tết,2,2013-12-31
INV15382,10664,Vang trắng Chablis,2,2013-09-02
INV15382,10664,Bò bít tết,1,2013-09-02
INV15383,10664,Champagne,3,2013-08-16
INV15383,10664,Bò bít tết,2,2013-08-16
INV15384,10664,Vang đỏ Bordeaux,3,2013-09-05
INV15384,10664,Bò bít tết,1,2013-09-05
INV15385,10664,Vang hồng,2,2013-12-04
INV15386,10664,Champagne,2,2013-09-08
INV15386,10664,Bò bít tết,2,2013-09-08
INV15387,10664,Champagne,3,2013-05-05
INV15387,10664,Bò bít tết,2,2013-05-05
INV15388,10664,Vang hồng,3,2013-08-06
INV15388,10664,Cá ngừ,2,2013-08-06
INV15389,10664,Vang trắng Chablis,2,2013-10-01
INV15389,10664,Bò bít tết,1,2013-10-01
INV15390,10664,Vang hồng,2,2013-10-29
INV15390,10664,Bò bít tết,2,2013-10-29
INV15391,10664,Vang đỏ Bordeaux,3,2013-09-18
INV15391,10664,Bò bít tết,1,2013-09-18
INV15392,10664,Vang hồng,1,2013-02-16
INV15393,10664,Vang đỏ Bordeaux,3,2013-01-07
INV15393,10664,Bò bít tết,1,2013-01-07
INV15394,5455,Champagne,2,2013-09-23
INV15394,5455,Bò bít tết,1,2013-09-23
INV15395,5455,Vang hồng,3,2013-09-12
INV15395,5455,Bò bít tết,1,2013-09-12
INV15396,5455,Vang đỏ Bordeaux,3,2013-05-22
INV15396,5455,Bò bít tết,2,2013-05-22
INV15397,5455,Vang đỏ Bordeaux,1,2013-09-26
INV15398,5455,Champagne,3,2013-12-05
INV15399,5455,Vang đỏ Bordeaux,1,2013-02-23
INV15400,5455,Vang trắng Chablis,3,2013-01-08
INV15400,5455,Bò bít tết,1,2013-01-08
INV15402,456,Vang trắng Chablis,1,2013-10-29
INV15402,456,Bò bít tết,2,2013-10-29
INV15406,5012,Vang trắng Chablis,3,2013-06-08
INV15406,5012,Bò bít tết,2,2013-06-08
INV15407,5012,Gà thả vườn,1,2013-10-01
INV15407,5012,Cá hồi Na Uy,1,2013-10-01
INV15408,5012,Vang trắng Chablis,3,2013-07-28
INV15408,5012,Bò bít tết,2,2013-07-28
INV15409,5012,Gà thả vườn,1,2013-04-03
INV15410,7495,Champagne,3,2013-08-30
INV15410,7495,Bò bít tết,2,2013-08-30
INV15410,7495,Cá hồi Na Uy,1,2013-08-30
INV15411,7495,Cá ngừ,2,2013-02-09
INV15414,7495,Vang đỏ Bordeaux,1,2013-11-07
INV15414,7495,Bò bít tết,1,2013-11-07
INV15415,7495,Vang hồng,2,2013-08-16
INV15415,7495,Bò bít tết,1,2013-08-16
INV15416,7495,Vang đỏ Bordeaux,2,2013-01-07
INV15416,7495,Bò bít tết,2,2013-01-07
INV15416,7495,Mực ống,1,2013-01-07
INV15420,5029,Mực ống,2,2013-09-02
INV15421,10642,Champagne,1,2013-06-11
INV15421,10642,Bò bít tết,2,2013-06-11
INV15423,10642,Gà thả vườn,2,2013-03-16
INV15424,10642,Bò bít tết,2,2013-11-06
INV15428,2106,Thịt lợn Iberico,1,2013-01-19
INV15432,5954,Champagne,3,2013-01-27
INV15432,5954,Bò bít tết,2,2013-01-27
INV15433,5954,Vang trắng Chablis,3,2013-12-19
INV15433,5954,Bò bít tết,1,2013-12-19
INV15434,5954,Champagne,2,2013-07-04
INV15434,5954,Bò bít tết,1,2013-07-04
INV15436,5954,Vang trắng Chablis,3,2013-11-23
INV15436,5954,Bò bít tết,1,2013-11-23
INV15438,5954,Vang đỏ Bordeaux,3,2013-08-26
INV15438,5954,Bò bít tết,2,2013-08-26
INV15440,5954,Thịt lợn Iberico,1,2013-08-25
INV15441,1137,Gà thả vườn,2,2013-04-21
INV15443,1137,Vang đỏ Bordeaux,3,2013-12-22
INV15443,1137,Bò bít tết,1,2013-12-22
INV15444,1137,Gà thả vườn,1,2013-10-20
INV15445,1137,Vang đỏ Bordeaux,2,2013-12-26
INV15445,1137,Bò bít tết,1,2013-12-26
INV15446,1137,Gà thả vườn,2,2013-05-09
INV15447,1137,Vang trắng Chablis,2,2013-07-08
INV15447,1137,Bò bít tết,1,2013-07-08
INV15447,1137,Cá hồi Na Uy,1,2013-07-08
INV15448,1137,Vang trắng Chablis,1,2013-04-29
INV15448,1137,Bò bít tết,1,2013-04-29
INV15449,1137,Thịt lợn Iberico,1,2013-08-09
INV15452,1137,Cá hồi Na Uy,2,2013-10-27
INV15453,1137,Gà thả vườn,2,2013-01-31
INV15454,1137,Vang trắng Chablis,2,2013-06-10
INV15454,1137,Bò bít tết,1,2013-06-10
INV15458,2541,Cá hồi Na Uy,1,2013-07-22
INV15459,2541,Vang đỏ Bordeaux,3,2013-07-23
INV15459,2541,Bò bít tết,1,2013-07-23
INV15459,2541,Cá hồi Na Uy,2,2013-07-23
INV15460,2541,Bò bít tết,2,2013-03-19
INV15462,1142,Vang đỏ Bordeaux,3,2013-12-08
INV15462,1142,Bò bít tết,1,2013-12-08
INV15464,1142,Gà thả vườn,1,2013-04-28
INV15466,1142,Champagne,2,2013-03-15
INV15466,1142,Bò bít tết,2,2013-03-15
INV15468,1142,Champagne,1,2013-07-13
INV15468,1142,Bò bít tết,2,2013-07-13
INV15469,1142,Vang hồng,3,2013-02-10
INV15469,1142,Bò bít tết,1,2013-02-10
INV15471,1142,Champagne,3,2013-11-23
INV15471,1142,Bò bít tết,1,2013-11-23
INV15474,1142,Vang hồng,3,2013-08-02
INV15474,1142,Bò bít tết,2,2013-08-02
INV15475,1142,Bò bít tết,2,2013-04-24
INV15476,2276,Bò bít tết,1,2013-04-01
INV15477,2276,Bò bít tết,1,2013-05-11
INV15479,2276,Vang trắng Chablis,3,2013-07-11
INV15479,2276,Bò bít tết,2,2013-07-11
INV15480,2276,Mực ống,2,2013-01-16
INV15482,2276,Gà thả vườn,2,2013-09-13
INV15483,2276,Vang trắng Chablis,2,2013-02-03
INV15484,2276,Vang đỏ Bordeaux,2,2013-04-03
INV15484,2276,Gà thả vườn,2,2013-04-03
INV15486,2276,Vang hồng,1,2013-03-22
INV15486,2276,Bò bít tết,1,2013-03-22
INV15487,2276,Vang trắng Chablis,3,2013-01-30
INV15487,2276,Bò bít tết,1,2013-01-30
INV15488,2276,Vang đỏ Bordeaux,1,2013-11-04
INV15489,2276,Thịt lợn Iberico,2,2013-01-24
INV15490,2276,Champagne,2,2013-05-03
INV15490,2276,Bò bít tết,1,2013-05-03
INV15491,2276,Vang trắng Chablis,3,2013-07-21
INV15491,2276,Bò bít tết,2,2013-07-21
INV15492,2276,Cá hồi Na Uy,1,2013-10-15
INV15493,2276,Champagne,1,2013-09-25
INV15493,2276,Bò bít tết,2,2013-09-25
INV15494,2276,Vang đỏ Bordeaux,3,2013-03-07
INV15494,2276,Bò bít tết,1,2013-03-07
INV15495,2276,Gà thả vườn,2,2013-01-30
INV15496,2276,Champagne,1,2013-06-21
INV15496,2276,Bò bít tết,1,2013-06-21
INV15497,2276,Vang đỏ Bordeaux,2,2013-03-29
INV15497,2276,Bò bít tết,2,2013-03-29
INV15498,2807,Vang đỏ Bordeaux,3,2013-12-20
INV15498,2807,Bò bít tết,1,2013-12-20
INV15499,2807,Bò bít tết,2,2013-05-09
INV15500,2807,Champagne,3,2013-09-28
INV15500,2807,Bò bít tết,2,2013-09-28
INV15501,2807,Champagne,3,2013-09-03
INV15501,2807,Bò bít tết,2,2013-09-03
INV15502,2807,Vang hồng,2,2013-08-15
INV15502,2807,Bò bít tết,2,2013-08-15
INV15503,2807,Vang trắng Chablis,1,2013-08-29
INV15503,2807,Bò bít tết,1,2013-08-29
INV15504,2807,Vang trắng Chablis,2,2013-09-22
INV15504,2807,Gà thả vườn,2,2013-09-22
INV15504,2807,Cá hồi Na Uy,1,2013-09-22
INV15505,2807,Vang đỏ Bordeaux,1,2013-07-06
INV15505,2807,Bò bít tết,2,2013-07-06
INV15506,2807,Vang hồng,2,2013-08-14
INV15506,2807,Bò bít tết,1,2013-08-14
INV15507,2807,Vang hồng,2,2013-02-20
INV15507,2807,Bò bít tết,2,2013-02-20
INV15509,2807,Champagne,1,2013-05-05
INV15509,2807,Bò bít tết,1,2013-05-05
INV15510,2807,Champagne,1,2013-04-23
INV15510,2807,Bò bít tết,1,2013-04-23
INV15511,2807,Champagne,1,2013-07-23
INV15511,2807,Bò bít tết,2,2013-07-23
INV15512,2807,Vang đỏ Bordeaux,1,2013-05-29
INV15512,2807,Bò bít tết,2,2013-05-29
INV15513,2807,Champagne,2,2013-06-05
INV15513,2807,Bò bít tết,1,2013-06-05
INV15514,2807,Vang hồng,1,2013-12-01
INV15514,2807,Bò bít tết,1,2013-12-01
INV15515,2807,Vang đỏ Bordeaux,3,2013-08-02
INV15515,2807,Bò bít tết,2,2013-08-02
INV15516,2807,Vang hồng,1,2013-06-22
INV15516,2807,Bò bít tết,1,2013-06-22
INV15517,2807,Champagne,1,2013-01-17
INV15517,2807,Bò bít tết,1,2013-01-17
INV15518,2807,Vang đỏ Bordeaux,1,2013-07-25
INV15518,2807,Bò bít tết,1,2013-07-25
INV15519,2807,Vang hồng,2,2013-02-26
INV15519,2807,Bò bít tết,2,2013-02-26
INV15520,2807,Vang trắng Chablis,1,2013-01-17
INV15521,2807,Vang đỏ Bordeaux,3,2013-08-22
INV15521,2807,Bò bít tết,1,2013-08-22
INV15522,6471,Bò bít tết,2,2013-09-17
INV15523,6471,Champagne,2,2013-03-02
INV15524,6471,Thịt lợn Iberico,1,2013-02-26
INV15525,6471,Gà thả vườn,1,2013-02-04
INV15525,6471,Cá ngừ,2,2013-02-04
INV15526,6471,Vang đỏ Bordeaux,3,2013-11-29
INV15526,6471,Gà thả vườn,2,2013-11-29
INV15526,6471,Mực ống,2,2013-11-29
INV15528,6131,Gà thả vườn,2,2013-04-09
INV15528,6131,Cá ngừ,1,2013-04-09
INV15530,6131,Vang đỏ Bordeaux,2,2013-09-10
INV15531,6131,Gà thả vườn,2,2013-12-30
INV15531,6131,Cá hồi Na Uy,2,2013-12-30
INV15532,6131,Cá hồi Na Uy,1,2013-01-19
INV15534,6131,Cá ngừ,1,2013-08-16
INV15536,6131,Vang trắng Chablis,3,2013-06-06
INV15536,6131,Bò bít tết,2,2013-06-06
INV15537,6131,Champagne,1,2013-11-03
INV15538,6131,Vang hồng,2,2013-12-20
INV15538,6131,Bò bít tết,2,2013-12-20
INV15541,6131,Cá hồi Na Uy,2,2013-05-05
INV15543,6233,Thịt lợn Iberico,2,2013-11-28
INV15544,6233,Vang hồng,1,2013-10-13
INV15544,6233,Thịt lợn Iberico,1,2013-10-13
INV15545,6233,Vang trắng Chablis,2,2013-05-12
INV15545,6233,Bò bít tết,1,2013-05-12
INV15545,6233,Cá hồi Na Uy,1,2013-05-12
INV15546,6233,Vang hồng,2,2013-02-20
INV15546,6233,Bò bít tết,1,2013-02-20
INV15547,6233,Vang trắng Chablis,2,2013-01-01
INV15547,6233,Bò bít tết,2,2013-01-01
INV15548,6233,Champagne,1,2013-08-09
INV15548,6233,Bò bít tết,2,2013-08-09
INV15549,6233,Vang đỏ Bordeaux,3,2013-12-23
INV15549,6233,Bò bít tết,1,2013-12-23
INV15550,6233,Vang trắng Chablis,1,2013-07-28
INV15551,6233,Vang đỏ Bordeaux,2,2013-06-28
INV15551,6233,Bò bít tết,1,2013-06-28
INV15552,6233,Vang hồng,2,2013-06-13
INV15552,6233,Thịt lợn Iberico,1,2013-06-13
INV15554,6233,Vang trắng Chablis,2,2013-12-01
INV15554,6233,Bò bít tết,2,2013-12-01
INV15555,6233,Champagne,1,2013-02-25
INV15555,6233,Bò bít tết,1,2013-02-25
INV15556,6233,Vang đỏ Bordeaux,3,2013-02-03
INV15556,6233,Bò bít tết,2,2013-02-03
INV15557,6233,Vang đỏ Bordeaux,3,2013-03-11
INV15557,6233,Bò bít tết,2,2013-03-11
INV15558,6233,Vang đỏ Bordeaux,2,2013-06-15
INV15558,6233,Bò bít tết,1,2013-06-15
INV15559,6233,Thịt lợn Iberico,2,2013-11-18
INV15562,6233,Vang đỏ Bordeaux,1,2013-07-07
INV15563,6233,Vang đỏ Bordeaux,1,2013-08-20
INV15563,6233,Bò bít tết,2,2013-08-20
INV15564,6233,Champagne,2,2013-12-01
INV15564,6233,Bò bít tết,2,2013-12-01
INV15565,6233,Vang đỏ Bordeaux,2,2013-02-26
INV15565,6233,Bò bít tết,2,2013-02-26
INV15566,4148,Vang trắng Chablis,3,2013-09-12
INV15566,4148,Thịt lợn Iberico,2,2013-09-12
INV15567,4148,Vang trắng Chablis,1,2013-05-17
INV15567,4148,Bò bít tết,2,2013-05-17
INV15568,4148,Vang trắng Chablis,2,2013-06-12
INV15568,4148,Bò bít tết,2,2013-06-12
INV15568,4148,Cá ngừ,1,2013-06-12
INV15569,4148,Bò bít tết,2,2013-06-21
INV15571,4148,Gà thả vườn,2,2013-02-08
INV15572,4148,Vang trắng Chablis,2,2013-04-22
INV15572,4148,Thịt lợn Iberico,2,2013-04-22
INV15574,4148,Vang trắng Chablis,2,2013-12-19
INV15574,4148,Bò bít tết,1,2013-12-19
INV15575,4148,Champagne,1,2013-12-16
INV15576,4148,Vang trắng Chablis,1,2013-06-21
INV15577,4148,Vang đỏ Bordeaux,1,2013-08-19
INV15577,4148,Bò bít tết,1,2013-08-19
INV15578,4947,Champagne,1,2013-08-15
INV15579,4947,Vang hồng,2,2013-12-04
INV15579,4947,Bò bít tết,1,2013-12-04
INV15581,4947,Vang đỏ Bordeaux,3,2013-05-08
INV15581,4947,Gà thả vườn,1,2013-05-08
INV15583,4947,Vang trắng Chablis,2,2013-05-18
INV15583,4947,Bò bít tết,1,2013-05-18
INV15585,4947,Vang trắng Chablis,2,2013-01-25
INV15586,4947,Cá hồi Na Uy,1,2013-08-10
INV15587,4947,Gà thả vườn,2,2013-05-01
INV15588,4947,Vang trắng Chablis,3,2013-08-03
INV15588,4947,Bò bít tết,2,2013-08-03
INV15589,4947,Cá hồi Na Uy,1,2013-08-18
INV15591,4947,Thịt lợn Iberico,2,2013-04-08
INV15592,4947,Gà thả vườn,2,2013-10-14
INV15593,4947,Vang trắng Chablis,1,2013-03-30
INV15593,4947,Bò bít tết,1,2013-03-30
INV15594,4947,Gà thả vườn,2,2013-05-13
INV15595,4947,Thịt lợn Iberico,1,2013-03-03
INV15597,4947,Vang hồng,2,2013-06-05
INV15597,4947,Bò bít tết,2,2013-06-05
INV15598,4947,Gà thả vườn,2,2013-01-21
INV15599,4947,Cá hồi Na Uy,2,2013-03-08
INV15600,4947,Bò bít tết,1,2013-10-10
INV15602,3225,Champagne,3,2013-07-05
INV15602,3225,Bò bít tết,1,2013-07-05
INV15603,3225,Vang trắng Chablis,2,2013-09-16
INV15603,3225,Bò bít tết,2,2013-09-16
INV15605,3225,Vang đỏ Bordeaux,3,2013-09-29
INV15605,3225,Bò bít tết,2,2013-09-29
INV15606,3225,Vang trắng Chablis,1,2013-07-10
INV15606,3225,Bò bít tết,2,2013-07-10
INV15607,3225,Vang trắng Chablis,1,2013-08-23
INV15607,3225,Bò bít tết,1,2013-08-23
INV15608,3225,Vang trắng Chablis,2,2013-03-31
INV15608,3225,Bò bít tết,1,2013-03-31
INV15611,7540,Vang trắng Chablis,3,2013-01-17
INV15611,7540,Bò bít tết,2,2013-01-17
INV15613,7540,Gà thả vườn,2,2013-07-05
INV15614,7540,Vang hồng,1,2013-10-20
INV15615,7540,Vang trắng Chablis,3,2013-11-25
INV15615,7540,Bò bít tết,1,2013-11-25
INV15616,7540,Gà thả vườn,2,2013-05-03
INV15618,7540,Vang hồng,3,2013-08-06
INV15618,7540,Bò bít tết,2,2013-08-06
INV15619,7540,Mực ống,1,2013-03-11
INV15620,7540,Vang trắng Chablis,3,2013-06-01
INV15620,7540,Bò bít tết,2,2013-06-01
INV15621,7540,Vang đỏ Bordeaux,3,2013-03-30
INV15621,7540,Bò bít tết,2,2013-03-30
INV15622,10648,Mực ống,2,2013-11-14
INV15623,10648,Vang trắng Chablis,3,2013-03-14
INV15623,10648,Bò bít tết,1,2013-03-14
INV15623,10648,Cá hồi Na Uy,2,2013-03-14
INV15625,10648,Champagne,1,2013-05-10
INV15625,10648,Bò bít tết,1,2013-05-10
INV15626,10648,Bò bít tết,1,2013-09-24
INV15627,10648,Mực ống,2,2013-05-25
INV15630,10648,Gà thả vườn,2,2013-04-01
INV15632,10648,Champagne,2,2013-05-07
INV15632,10648,Thịt lợn Iberico,1,2013-05-07
INV15633,10648,Gà thả vườn,1,2013-04-01
INV15633,10648,Cá ngừ,2,2013-04-01
INV15634,10648,Vang hồng,3,2013-07-28
INV15634,10648,Bò bít tết,2,2013-07-28
INV15636,10648,Gà thả vườn,2,2013-09-26
INV15636,10648,Cá ngừ,1,2013-09-26
INV15637,10648,Gà thả vườn,2,2013-04-26
INV15639,10648,Champagne,3,2013-02-03
INV15639,10648,Bò bít tết,1,2013-02-03
INV15640,1992,Gà thả vườn,2,2013-06-20
INV15641,1992,Vang hồng,1,2013-09-11
INV15641,1992,Bò bít tết,1,2013-09-11
INV15642,1992,Champagne,2,2013-10-26
INV15643,1992,Vang đỏ Bordeaux,3,2013-09-10
INV15643,1992,Bò bít tết,1,2013-09-10
INV15644,1992,Vang đỏ Bordeaux,1,2013-03-11
INV15644,1992,Thịt lợn Iberico,1,2013-03-11
INV15645,1992,Vang đỏ Bordeaux,2,2013-07-28
INV15645,1992,Bò bít tết,1,2013-07-28
INV15646,1992,Vang đỏ Bordeaux,2,2013-06-15
INV15648,1992,Gà thả vườn,1,2013-12-10
INV15648,1992,Cá ngừ,2,2013-12-10
INV15650,1992,Champagne,3,2013-12-04
INV15650,1992,Bò bít tết,2,2013-12-04
INV15651,1992,Champagne,3,2013-12-27
INV15651,1992,Bò bít tết,1,2013-12-27
INV15652,7851,Vang đỏ Bordeaux,3,2013-06-26
INV15652,7851,Bò bít tết,2,2013-06-26
INV15652,7851,Mực ống,1,2013-06-26
INV15653,7851,Vang trắng Chablis,2,2013-05-12
INV15653,7851,Bò bít tết,2,2013-05-12
INV15655,7851,Cá ngừ,2,2013-05-09
INV15656,7851,Vang đỏ Bordeaux,1,2013-06-15
INV15656,7851,Bò bít tết,2,2013-06-15
INV15657,7851,Vang hồng,1,2013-05-12
INV15657,7851,Bò bít tết,1,2013-05-12
INV15659,7851,Cá ngừ,2,2013-10-23
INV15661,7851,Vang trắng Chablis,3,2013-12-09
INV15661,7851,Bò bít tết,1,2013-12-09
INV15662,7851,Thịt lợn Iberico,2,2013-03-29
INV15663,7851,Cá ngừ,1,2013-05-06
INV15666,7851,Mực ống,1,2013-07-14
INV15667,7851,Gà thả vườn,1,2013-01-29
INV15669,7851,Mực ống,2,2013-08-01
INV15670,7851,Vang trắng Chablis,3,2013-02-15
INV15670,7851,Bò bít tết,1,2013-02-15
INV15670,7851,Mực ống,2,2013-02-15
INV15672,7851,Bò bít tết,2,2013-12-24
INV15672,7851,Mực ống,2,2013-12-24
INV15673,8594,Vang hồng,1,2013-07-21
INV15674,8594,Vang đỏ Bordeaux,1,2013-07-19
INV15674,8594,Bò bít tết,1,2013-07-19
INV15675,8594,Vang hồng,3,2013-01-29
INV15676,8594,Vang đỏ Bordeaux,1,2013-01-29
INV15676,8594,Bò bít tết,2,2013-01-29
INV15677,8594,Vang hồng,3,2013-04-11
INV15677,8594,Bò bít tết,1,2013-04-11
INV15679,8594,Champagne,3,2013-03-25
INV15679,8594,Bò bít tết,2,2013-03-25
INV15684,7059,Mực ống,1,2013-04-04
INV15685,7059,Vang đỏ Bordeaux,1,2013-10-21
INV15686,7059,Cá hồi Na Uy,2,2013-08-30
INV15688,7059,Vang trắng Chablis,3,2013-09-04
INV15688,7059,Bò bít tết,1,2013-09-04
INV15689,7059,Mực ống,2,2013-03-30
INV15691,7059,Vang trắng Chablis,1,2013-07-06
INV15691,7059,Bò bít tết,2,2013-07-06
INV15694,7059,Vang trắng Chablis,3,2013-12-08
INV15695,7059,Cá ngừ,2,2013-04-25
INV15696,7059,Vang trắng Chablis,2,2013-02-23
INV15698,2815,Thịt lợn Iberico,2,2013-09-13
INV15698,2815,Mực ống,1,2013-09-13
INV15701,2815,Gà thả vườn,2,2013-01-26
INV15703,2815,Bò bít tết,2,2013-12-13
INV15704,2815,Vang hồng,2,2013-02-25
INV15704,2815,Bò bít tết,2,2013-02-25
INV15705,2416,Vang trắng Chablis,2,2013-08-11
INV15705,2416,Bò bít tết,2,2013-08-11
INV15706,2416,Thịt lợn Iberico,1,2013-07-16
INV15707,2416,Vang hồng,2,2013-04-30
INV15707,2416,Bò bít tết,2,2013-04-30
INV15710,2416,Vang đỏ Bordeaux,2,2013-03-29
INV15710,2416,Bò bít tết,1,2013-03-29
INV15711,2416,Vang hồng,1,2013-04-16
INV15711,2416,Bò bít tết,2,2013-04-16
INV15711,2416,Cá hồi Na Uy,1,2013-04-16
INV15712,2416,Champagne,3,2013-11-04
INV15712,2416,Bò bít tết,2,2013-11-04
INV15713,2416,Vang hồng,3,2013-08-02
INV15713,2416,Bò bít tết,1,2013-08-02
INV15714,2416,Vang hồng,2,2013-05-19
INV15714,2416,Bò bít tết,2,2013-05-19
INV15715,2416,Champagne,3,2013-10-20
INV15715,2416,Bò bít tết,1,2013-10-20
INV15716,2416,Vang trắng Chablis,2,2013-06-02
INV15716,2416,Bò bít tết,1,2013-06-02
INV15717,2416,Champagne,3,2013-11-27
INV15717,2416,Bò bít tết,2,2013-11-27
INV15718,2416,Champagne,3,2013-11-01
INV15719,2416,Champagne,2,2013-11-20
INV15719,2416,Bò bít tết,2,2013-11-20
INV15720,2416,Champagne,1,2013-08-11
INV15720,2416,Bò bít tết,2,2013-08-11
INV15721,2416,Vang hồng,3,2013-09-05
INV15721,2416,Bò bít tết,1,2013-09-05
INV15722,2416,Vang hồng,2,2013-05-21
INV15722,2416,Bò bít tết,1,2013-05-21
INV15723,2416,Vang hồng,2,2013-11-14
INV15723,2416,Bò bít tết,1,2013-11-14
INV15724,7999,Bò bít tết,1,2013-04-06
INV15725,7999,Champagne,3,2013-01-07
INV15725,7999,Bò bít tết,1,2013-01-07
INV15726,7999,Vang đỏ Bordeaux,2,2013-10-09
INV15726,7999,Bò bít tết,1,2013-10-09
INV15727,7999,Vang trắng Chablis,2,2013-05-22
INV15727,7999,Bò bít tết,2,2013-05-22
INV15728,7999,Vang trắng Chablis,1,2013-03-10
INV15729,7999,Vang trắng Chablis,2,2013-07-28
INV15729,7999,Gà thả vườn,2,2013-07-28
INV15730,7999,Vang đỏ Bordeaux,3,2013-08-30
INV15730,7999,Bò bít tết,1,2013-08-30
INV15731,7999,Vang hồng,1,2013-12-27
INV15731,7999,Bò bít tết,2,2013-12-27
INV15732,7999,Vang trắng Chablis,3,2013-06-16
INV15733,7999,Vang hồng,2,2013-08-06
INV15733,7999,Bò bít tết,1,2013-08-06
INV15734,7999,Vang hồng,3,2013-07-17
INV15734,7999,Bò bít tết,2,2013-07-17
INV15736,7999,Champagne,2,2013-01-29
INV15737,7999,Vang trắng Chablis,3,2013-03-13
INV15738,7999,Vang đỏ Bordeaux,2,2013-01-14
INV15738,7999,Bò bít tết,1,2013-01-14
INV15739,7999,Vang trắng Chablis,2,2013-03-17
INV15739,7999,Bò bít tết,2,2013-03-17
INV15740,9213,Champagne,3,2013-05-02
INV15740,9213,Bò bít tết,2,2013-05-02
INV15741,9213,Vang hồng,2,2013-03-03
INV15741,9213,Bò bít tết,2,2013-03-03
INV15741,9213,Mực ống,2,2013-03-03
INV15742,9213,Vang hồng,3,2013-10-11
INV15742,9213,Bò bít tết,2,2013-10-11
INV15742,9213,Cá ngừ,2,2013-10-11
INV15743,9697,Vang đỏ Bordeaux,2,2013-04-13
INV15743,9697,Bò bít tết,2,2013-04-13
INV15744,9697,Vang hồng,3,2013-11-17
INV15744,9697,Bò bít tết,2,2013-11-17
INV15744,9697,Cá ngừ,1,2013-11-17
INV15745,9697,Vang trắng Chablis,1,2013-06-28
INV15745,9697,Bò bít tết,2,2013-06-28
INV15747,9697,Vang hồng,1,2013-10-08
INV15747,9697,Gà thả vườn,2,2013-10-08
INV15750,9697,Vang đỏ Bordeaux,2,2013-02-13
INV15750,9697,Bò bít tết,2,2013-02-13
INV15751,9697,Champagne,3,2013-10-17
INV15751,9697,Bò bít tết,2,2013-10-17
INV15752,9697,Thịt lợn Iberico,1,2013-12-16
INV15753,9697,Vang hồng,2,2013-03-24
INV15753,9697,Bò bít tết,2,2013-03-24
INV15753,9697,Cá ngừ,2,2013-03-24
INV15754,9697,Champagne,3,2013-09-04
INV15754,9697,Bò bít tết,1,2013-09-04
INV15755,9697,Vang đỏ Bordeaux,2,2013-06-17
INV15756,9697,Vang trắng Chablis,2,2013-08-15
INV15758,9697,Vang đỏ Bordeaux,3,2013-09-15
INV15758,9697,Bò bít tết,2,2013-09-15
INV15759,9697,Vang trắng Chablis,2,2013-09-28
INV15759,9697,Bò bít tết,2,2013-09-28
INV15760,3916,Vang đỏ Bordeaux,3,2013-08-30
INV15760,3916,Bò bít tết,2,2013-08-30
INV15761,3916,Vang đỏ Bordeaux,2,2013-01-09
INV15761,3916,Bò bít tết,2,2013-01-09
INV15762,3916,Vang đỏ Bordeaux,2,2013-06-05
INV15762,3916,Bò bít tết,1,2013-06-05
INV15763,3916,Gà thả vườn,2,2013-12-15
INV15764,3916,Champagne,1,2013-08-12
INV15764,3916,Bò bít tết,2,2013-08-12
INV15765,3916,Vang đỏ Bordeaux,2,2013-07-02
INV15765,3916,Bò bít tết,2,2013-07-02
INV15765,3916,Mực ống,1,2013-07-02
INV15766,3916,Vang đỏ Bordeaux,2,2013-03-08
INV15767,3916,Champagne,3,2013-11-30
INV15767,3916,Bò bít tết,2,2013-11-30
INV15770,3916,Vang hồng,2,2013-04-19
INV15770,3916,Bò bít tết,1,2013-04-19
INV15771,3916,Vang đỏ Bordeaux,2,2013-06-16
INV15771,3916,Bò bít tết,1,2013-06-16
INV15772,3916,Champagne,3,2013-02-03
INV15772,3916,Bò bít tết,2,2013-02-03
INV15774,3916,Vang trắng Chablis,3,2013-07-28
INV15774,3916,Bò bít tết,1,2013-07-28
INV15775,3916,Vang đỏ Bordeaux,2,2013-05-14
INV15775,3916,Bò bít tết,2,2013-05-14
INV15776,3916,Bò bít tết,2,2013-03-26
INV15777,3916,Vang hồng,1,2013-08-13
